,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,neighborhood,latitude,longitude,address1,address2,address3,city,zip_code,state,country
22,el6YmQ5Y4ispZQvqm-bz6w,homestyle-dim-sum-seattle-2,Homestyle Dim Sum,https://s3-media3.fl.yelpcdn.com/bphoto/BUZ6niuGT2JlLy_2TIYDmQ/o.jpg,False,https://www.yelp.com/biz/homestyle-dim-sum-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,29.0,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",3.5,"['pickup', 'delivery']",,+12063406122,(206) 340-6122,81.21087383860241,Chinatown/International District,47.5976300583,-122.324270122,664 S Weller St,,,Seattle,98104,WA,US
23,HxZlj0Jl1H0aPZGSjjLQPQ,gopoké-seattle-5,goPoké,https://s3-media1.fl.yelpcdn.com/bphoto/lK3-6tRA0Arvp910kAXE1w/o.jpg,False,https://www.yelp.com/biz/gopok%C3%A9-seattle-5?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,690.0,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"['pickup', 'delivery']",$$,+12067999560,(206) 799-9560,21.822797776624892,Chinatown/International District,47.5982,-122.32528,625 S King St,,,Seattle,98104,WA,US
24,ZuVJF02rxWZ12UBe591I0g,crawfish-king-seattle-2,Crawfish King,https://s3-media4.fl.yelpcdn.com/bphoto/y6pzO16uHiaVVA-TkpZMWg/o.jpg,False,https://www.yelp.com/biz/crawfish-king-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,542.0,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"['pickup', 'delivery', 'restaurant_reservation']",$$,+12066233622,(206) 623-3622,254.9038540517852,Chinatown/International District,47.5964909662177,-122.322671628896,725 S Lane St,,,Seattle,98104,WA,US
25,Y-OgQKqreMaajTUCPbLPKg,tsukushinbo-seattle,Tsukushinbo,https://s3-media3.fl.yelpcdn.com/bphoto/r6mFftGhUVvZjSu67PwSVg/o.jpg,False,https://www.yelp.com/biz/tsukushinbo-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,893.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],$$,+12064674004,(206) 467-4004,233.7233795767058,Chinatown/International District,47.59985,-122.32681,515 S Main St,,,Seattle,98104,WA,US
26,DEf0_uxeu61J158SgxpGJQ,purple-dot-cafe-seattle-2,Purple Dot Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/VHAIuyd8eIkHto0blHl9uw/o.jpg,False,https://www.yelp.com/biz/purple-dot-cafe-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,659.0,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]",3.0,"['pickup', 'delivery']",$$,+12066220288,(206) 622-0288,36.15879614774646,Chinatown/International District,47.59785,-122.32544,515 Maynard Ave S,,,Seattle,98104,WA,US
27,YiqbI1zr5dd8qTVw6GMzAA,ton-kiang-barbeque-noodle-house-seattle,Ton Kiang Barbeque Noodle House,https://s3-media4.fl.yelpcdn.com/bphoto/DQcbSuVEvzrPOF6wN6Q0XA/o.jpg,False,https://www.yelp.com/biz/ton-kiang-barbeque-noodle-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,127.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$,+12066223388,(206) 622-3388,83.27597420075371,Chinatown/International District,47.59763,-122.32415,668 S Weller St,,,Seattle,98104,WA,US
28,SLbSa_D8zNTV2sqXgqpF0w,h-bistro-seattle-5,H Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/d-QOcT0JWO-SbrBL1iEybA/o.jpg,False,https://www.yelp.com/biz/h-bistro-seattle-5?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,78.0,"[{'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,['delivery'],$$,+12063829888,(206) 382-9888,76.29311305951069,Chinatown/International District,47.597758,-122.326034,606 S Weller St,,,Seattle,98104,WA,US
29,IG3coLN6LzPGp4EKOLCxDA,hood-famous-café-bar-seattle-2,Hood Famous Café + Bar,https://s3-media1.fl.yelpcdn.com/bphoto/-iXR98W-4mXcoNUdMfvK2A/o.jpg,False,https://www.yelp.com/biz/hood-famous-caf%C3%A9-bar-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,172.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'filipino', 'title': 'Filipino'}]",4.5,['delivery'],$$,+12064857049,(206) 485-7049,175.77488430066802,Chinatown/International District,47.5982,-122.3274659,504 5th Ave S,Ste 107A,,Seattle,98104,WA,US
30,vJ6Dpf2f_3NVWunqRFINpQ,little-sheep-mongolian-hot-pot-seattle-2,Little Sheep Mongolian Hot Pot,https://s3-media3.fl.yelpcdn.com/bphoto/-T2bfz6FL7MHDhCdgCEH6Q/o.jpg,False,https://www.yelp.com/biz/little-sheep-mongolian-hot-pot-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,574.0,"[{'alias': 'mongolian', 'title': 'Mongolian'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,['delivery'],$$,+12066236700,(206) 623-6700,105.12499536426434,Chinatown/International District,47.5973282,-122.3259735,609 S Weller St,,,Seattle,98104,WA,US
31,pP5_BKZGvUjKglNIMfIGKg,luosifen-seattle,LuoSiFen,https://s3-media3.fl.yelpcdn.com/bphoto/LTUi8ob5C0kLiJ3Z4Kn98g/o.jpg,False,https://www.yelp.com/biz/luosifen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,37.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],,+12064857189,(206) 485-7189,154.12421836072932,Chinatown/International District,47.598595,-122.32716833,514 S King St,,,Seattle,98104,WA,US
32,dZm20KPXeTLPacw_oBlJSw,dim-sum-king-seattle,Dim Sum King,https://s3-media1.fl.yelpcdn.com/bphoto/hk_xoRQed8V3gYouuav08g/o.jpg,False,https://www.yelp.com/biz/dim-sum-king-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,385.0,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.5,['delivery'],$,+12066822823,(206) 682-2823,108.24010290339325,Chinatown/International District,47.59895,-122.3256,617 S Jackson St,,,Seattle,98104,WA,US
33,ciV8H5iXZyx9S4JDfdSqhg,pho-ba-seattle-4,Pho Ba,https://s3-media1.fl.yelpcdn.com/bphoto/ned7GvDzB7Y3TyKWW4qsYg/o.jpg,False,https://www.yelp.com/biz/pho-ba-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,421.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$$,+12066210532,(206) 621-0532,125.93394401179035,Chinatown/International District,47.598683,-122.323712,415 7th Ave S,,,Seattle,98104,WA,US
34,DVlU1WX5QAM8dnJaJz8VCw,musashis-seattle-3,Musashi's,https://s3-media3.fl.yelpcdn.com/bphoto/2DfrsSAAbT4mkjfyQwylOw/o.jpg,False,https://www.yelp.com/biz/musashis-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,279.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"['pickup', 'delivery']",$$,+12068290277,(206) 829-0277,157.09382421864,Chinatown/International District,47.59846,-122.32712,512 S King St,,,Seattle,98104,WA,US
35,yB26NqC7_l-3_lx0drvS5A,congeez-seattle,Congeez,https://s3-media2.fl.yelpcdn.com/bphoto/m13U8KcvR7U70UKMwzzTiw/o.jpg,False,https://www.yelp.com/biz/congeez-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,105.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,['delivery'],$,+12065566498,(206) 556-6498,195.71898218496526,Chinatown/International District,47.5973,-122.32751,604 5th Ave S,,,Seattle,98104,WA,US
36,H5OEa-HJkCmi0V1S4cyr_Q,ho-ho-seafood-restaurant-seattle,Ho Ho Seafood Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/OYSzzPtAQrL6d9hoQnRYHg/o.jpg,False,https://www.yelp.com/biz/ho-ho-seafood-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,296.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.5,['delivery'],$$,+12063829671,(206) 382-9671,97.96641360059303,Chinatown/International District,47.59736,-122.32484,653 S Weller St,,,Seattle,98104,WA,US
37,v2qc6PA2x8OkySKtMTx10g,dynasty-room-seattle-5,Dynasty Room,https://s3-media2.fl.yelpcdn.com/bphoto/lC5PoIVGBp-cxeh9iB8Zow/o.jpg,False,https://www.yelp.com/biz/dynasty-room-seattle-5?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,63.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,[],$,+12066820297,(206) 682-0297,175.41620266330713,Chinatown/International District,47.59863,-122.32298,714 S King St,,,Seattle,98104,WA,US
38,CyU2fPbWeeZ90oXEbRWvyQ,seoul-tofu-house-seattle,Seoul Tofu House,https://s3-media4.fl.yelpcdn.com/bphoto/HeRPBaaGjJnt_7CCDDQIFg/o.jpg,False,https://www.yelp.com/biz/seoul-tofu-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,176.0,"[{'alias': 'korean', 'title': 'Korean'}]",3.0,['delivery'],$$,+12066822152,(206) 682-2152,84.17364851997009,Chinatown/International District,47.597849770491,-122.326200747222,516 6th Ave S,,,Seattle,98104,WA,US
39,JWvtc-JiVro2Aa6j-7QKnw,pings-dumpling-house-seattle-2,Ping's Dumpling House,https://s3-media2.fl.yelpcdn.com/bphoto/rfHqMAgMG0EfG1jBXSChSg/o.jpg,False,https://www.yelp.com/biz/pings-dumpling-house-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,484.0,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,['delivery'],$,+12066236764,(206) 623-6764,171.261824061307,Chinatown/International District,47.5985129234165,-122.327318787575,508 S King St,,,Seattle,98104,WA,US
40,yZanaa4fBSmyZiq5CxHkGQ,fort-st-george-seattle,Fort St. George,https://s3-media2.fl.yelpcdn.com/bphoto/6e5GJQt6GWohClDf8g0YXA/o.jpg,False,https://www.yelp.com/biz/fort-st-george-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,385.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"['pickup', 'delivery']",$$,+12063820662,(206) 382-0662,70.30644844732056,Chinatown/International District,47.59819,-122.32598,601 S King St,Ste 202,,Seattle,98104,WA,US
41,rKZ3yW2t-y8x2bM4TAGksg,663-bistro-seattle,663 Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/-lwsSRYklLIkDrGskgtC-w/o.jpg,False,https://www.yelp.com/biz/663-bistro-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,349.0,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,['pickup'],$,+12066678760,(206) 667-8760,93.20231948629674,Chinatown/International District,47.59737,-122.32449,663 S Weller St,,,Seattle,98104,WA,US
42,8CKBhUH479Ya4ZjVdwK0QQ,henrys-taiwan-plus-seattle,Henry's Taiwan Plus,https://s3-media2.fl.yelpcdn.com/bphoto/OQkkj7-A5Sb0yAfRM6tanw/o.jpg,False,https://www.yelp.com/biz/henrys-taiwan-plus-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,149.0,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",3.5,"['pickup', 'delivery']",$$,+12066820389,(206) 682-0389,130.20559719837215,Chinatown/International District,47.59849,-122.32669,522 S King St,,,Seattle,98104,WA,US
43,yOxfcvvm-IgxjQpjXN6qmg,pho-hoa-noodle-soup-seattle-2,Pho Hoa Noodle Soup,https://s3-media1.fl.yelpcdn.com/bphoto/BnlWbjRt3Na3B79ebbEAEw/o.jpg,False,https://www.yelp.com/biz/pho-hoa-noodle-soup-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,175.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,[],$$,+12066247189,(206) 624-7189,55.876720496873915,Chinatown/International District,47.5976601,-122.3254776,618 S Weller St,,,Seattle,98104,WA,US
44,JMD4_XypuSKvsI1bfIko9w,samurai-noodle-seattle,Samurai Noodle,https://s3-media4.fl.yelpcdn.com/bphoto/94KG0bEinI5iWNp-yMr-mg/o.jpg,False,https://www.yelp.com/biz/samurai-noodle-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,818.0,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"['pickup', 'delivery']",$,+12066249321,(206) 624-9321,213.80079259751625,Chinatown/International District,47.59726,-122.3275,606 5th Ave S,,Uwajimaya Village Apartments,Seattle,98104,WA,US
45,XeT3JaiYfd2bSYZPVyrI9A,kings-barbeque-house-seattle-2,King's Barbeque House,https://s3-media3.fl.yelpcdn.com/bphoto/qwmGs0UrMpTU4OfI3NsLMw/o.jpg,False,https://www.yelp.com/biz/kings-barbeque-house-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,52.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,['delivery'],$,+12066222828,(206) 622-2828,78.02195605178925,Chinatown/International District,47.59779,-122.32601,518 6th Ave S,,,Seattle,98104,WA,US
46,rFZWv7Ft6PNpzF-aKj_gJQ,aloha-plates-seattle,Aloha Plates,https://s3-media1.fl.yelpcdn.com/bphoto/sJBrdpFn7zqHr3C3oBgq7g/o.jpg,False,https://www.yelp.com/biz/aloha-plates-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,135.0,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'food_court', 'title': 'Food Court'}]",3.5,"['pickup', 'delivery']",$,+12066249156,(206) 624-9156,176.84834769574653,Chinatown/International District,47.59736,-122.32722,511 S Weller St,,,Seattle,98104,WA,US
47,sKjP7hqurD8LRcnaaf89cQ,fuji-sushi-seattle,Fuji Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/L_4fsIQFOV7w1GQKU3_3Gg/o.jpg,False,https://www.yelp.com/biz/fuji-sushi-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,451.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"['pickup', 'delivery', 'restaurant_reservation']",$$,+12066241201,(206) 624-1201,265.13716030840095,Chinatown/International District,47.6002044677734,-122.326736450195,520 S Main St,,,Seattle,98104,WA,US
48,gHJ34BbBOEXXrJ6txvVTFQ,kaname-izakaya-seattle,Kaname Izakaya,https://s3-media3.fl.yelpcdn.com/bphoto/gVJjsa2ZrqaOADfa15vHZg/o.jpg,False,https://www.yelp.com/biz/kaname-izakaya-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,179.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",3.5,['delivery'],$$,+12066821828,(206) 682-1828,150.72896746771036,Chinatown/International District,47.59934,-122.32585,610 S Jackson St,,,Seattle,98104,WA,US
49,oMFl26J6ekjOvXj724gY-w,shanghai-garden-seattle-4,Shanghai Garden,https://s3-media4.fl.yelpcdn.com/bphoto/uq8Rx4R1X8H38tMCeH_jDw/o.jpg,False,https://www.yelp.com/biz/shanghai-garden-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,340.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,['delivery'],$$,+12066251688,(206) 625-1688,85.59345483667626,Chinatown/International District,47.59766,-122.3262,524 6th Ave S,,,Seattle,98104,WA,US
0,TUZ8bJufEb_DmzvIOVVutA,super-six-seattle,Super Six,https://s3-media3.fl.yelpcdn.com/bphoto/lu7jRaoGXnHU3rvElh9WsA/o.jpg,False,https://www.yelp.com/biz/super-six-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,631.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+12064201201,(206) 420-1201,233.14587156088484,Columbia City,47.55728,-122.28556,3714 S Hudson St,,,Seattle,98118,WA,US
1,IsWM7BrvfZgZfZnC22_64w,island-soul-rum-bar-and-soul-shack-seattle,Island Soul Rum Bar & Soul Shack,https://s3-media4.fl.yelpcdn.com/bphoto/LE_5YmHQn9G0u3fsXbWVbQ/o.jpg,False,https://www.yelp.com/biz/island-soul-rum-bar-and-soul-shack-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,817.0,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,"['delivery', 'pickup']",$$,+12063291202,(206) 329-1202,245.00071117273347,Columbia City,47.55812,-122.28544,4869 Rainier Ave S,,,Seattle,98118,WA,US
2,KMrr9hYyrK3J_V8lmeLQvA,la-medusa-seattle,La Medusa,https://s3-media2.fl.yelpcdn.com/bphoto/02z9ni--zqBxHXt8bh9gpg/o.jpg,False,https://www.yelp.com/biz/la-medusa-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,229.0,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,[],$$$,+12067232192,(206) 723-2192,272.3839206079006,Columbia City,47.55843,-122.28555,4857 Rainier Ave S,,,Seattle,98118,WA,US
3,Ndlc_V2DsnowhXDdMuadYw,bua-9-thai-cuisine-seattle-3,Bua 9 Thai Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/fEPWFmVvUHL08Xjw8opQIA/o.jpg,False,https://www.yelp.com/biz/bua-9-thai-cuisine-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,104.0,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,['delivery'],,+12063239445,(206) 323-9445,156.6880898851688,Columbia City,47.55639,-122.28371,5020 Rainer Ave S,,,Seattle,98118,WA,US
4,zq9xLldo9tQifAFsMa_3dw,the-comfort-zone-seattle,The Comfort Zone,https://s3-media3.fl.yelpcdn.com/bphoto/BPFWHiWcmp0FCC-fjFnlNA/o.jpg,False,https://www.yelp.com/biz/the-comfort-zone-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,92.0,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['delivery', 'pickup']",$$,+12062462800,(206) 246-2800,148.3937909591336,Columbia City,47.5566797,-122.2839219,5016 Rainier Ave S,,,Seattle,98118,WA,US
5,75afHb8orbSEYCFq1MTDLA,archipelago-seattle-3,Archipelago,https://s3-media3.fl.yelpcdn.com/bphoto/mdzLOc9v5Bde06hD5ZZo3w/o.jpg,False,https://www.yelp.com/biz/archipelago-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,28.0,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",5.0,[],,,,721.0764046506929,Columbia City,47.5516129681782,-122.278183065355,5607 Rainier Ave S,,,Seattle,98118,WA,US
6,OLhD00JNPFLZHLxesbi-Vg,emmas-bbq-seattle-2,Emma's BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/FivD_oZxfw12VL5D0PlcZQ/o.jpg,False,https://www.yelp.com/biz/emmas-bbq-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,139.0,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"['delivery', 'pickup']",$$,+12064131523,(206) 413-1523,454.20644634886077,Columbia City,47.55354,-122.28046,5303 Rainier Ave S,,,Seattle,98118,WA,US
7,FCNeew57oG5w-JbkT1OBVA,backyard-seattle,Backyard,https://s3-media1.fl.yelpcdn.com/bphoto/QgTo8MJkOTB4T7WG3uhyeQ/o.jpg,False,https://www.yelp.com/biz/backyard-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,58.0,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['delivery', 'pickup']",$$,+12064661475,(206) 466-1475,156.6134077860601,Columbia City,47.558,-122.28411,3820 S Ferdinand St,Ste 102,,Seattle,98118,WA,US
8,wqHrLZkr1NBgkgpVpwMdcg,safari-njema-restaurant-seattle,Safari Njema Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/rNcSABk8YRcujial26GMKA/o.jpg,False,https://www.yelp.com/biz/safari-njema-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,200.0,"[{'alias': 'african', 'title': 'African'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,['delivery'],$$,+12067233058,(206) 723-3058,217.08479662243005,Columbia City,47.55598,-122.28409,5041 Rainier Ave S,Ste 107,,Seattle,98118,WA,US
9,D_pc5BWCJf654wUSsnMCsQ,kezira-cafe-seattle-2,Kezira Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/gUO0qjse3VNSE3TFjOkarw/o.jpg,False,https://www.yelp.com/biz/kezira-cafe-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,111.0,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'eritrean', 'title': 'Eritrean'}]",4.5,['pickup'],$$,+12065881024,(206) 588-1024,170.2118844057194,Columbia City,47.5560946580853,-122.283333849074,5100 Rainier Ave S,,,Seattle,98118,WA,US
