,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,cuisine
44,kO_dYSkhCygcUM1XGBLAuQ,bento-world-seattle,Bento World,https://s3-media4.fl.yelpcdn.com/bphoto/VPaq9PCbGvlDqSQ0S9_Gcg/o.jpg,False,https://www.yelp.com/biz/bento-world-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,86.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.61348, 'longitude': -122.34204}",['delivery'],$,"{'address1': '306 Lenora St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['306 Lenora St', 'Seattle, WA 98121']}",+12064414474,(206) 441-4474,1405.6125994801548,korean
45,ipJy6n3iOCAeEOyTZrrLFQ,tig-kitchen-and-bar-seattle,Tig Kitchen and Bar,https://s3-media4.fl.yelpcdn.com/bphoto/9VNt8170VkjchcQhXfE8JQ/o.jpg,False,https://www.yelp.com/biz/tig-kitchen-and-bar-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,36.0,"[{'alias': 'korean', 'title': 'Korean'}]",3.0,"{'latitude': 47.667652, 'longitude': -122.31269}","['pickup', 'delivery']",$$,"{'address1': '5240 University Way NE', 'address2': 'Ste c', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['5240 University Way NE', 'Ste c', 'Seattle, WA 98105']}",+12062582533,(206) 258-2533,5012.576377114735,korean
46,WlwnRmjnBauDD2VeJIyukg,bomba-fusion-seattle,Bomba Fusion,https://s3-media2.fl.yelpcdn.com/bphoto/5BsPukUNvvmzWHVby55rvg/o.jpg,False,https://www.yelp.com/biz/bomba-fusion-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,65.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.5,"{'latitude': 47.6208758866409, 'longitude': -122.337806743439}",[],$,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98108', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle, WA 98108']}",+12064075199,(206) 407-5199,533.6902272096218,korean
47,CyU2fPbWeeZ90oXEbRWvyQ,seoul-tofu-house-seattle,Seoul Tofu House,https://s3-media4.fl.yelpcdn.com/bphoto/HeRPBaaGjJnt_7CCDDQIFg/o.jpg,False,https://www.yelp.com/biz/seoul-tofu-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,176.0,"[{'alias': 'korean', 'title': 'Korean'}]",3.0,"{'latitude': 47.597849770491, 'longitude': -122.326200747222}",['delivery'],$$,"{'address1': '516 6th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['516 6th Ave S', 'Seattle, WA 98104']}",+12066822152,(206) 682-2152,3143.989648639958,korean
48,3FwIk6lP452e_2BOnvwAMQ,teriyaki-and-wok-seattle,Teriyaki & Wok,https://s3-media1.fl.yelpcdn.com/bphoto/sFhH16locaICBECRnEoDNg/o.jpg,False,https://www.yelp.com/biz/teriyaki-and-wok-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,147.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.6218215030362, 'longitude': -122.320554256439}",['delivery'],$,"{'address1': '324 Broadway E', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98102', 'country': 'US', 'state': 'WA', 'display_address': ['324 Broadway E', 'Seattle, WA 98102']}",+12067099888,(206) 709-9888,1190.1220590799444,korean
49,OlMM1IkqwZSP9QL7Ic5k9w,the-block-seattle-2,The Block,https://s3-media1.fl.yelpcdn.com/bphoto/QofTsSZ3Ihlui_G5vHua5A/o.jpg,False,https://www.yelp.com/biz/the-block-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,65.0,"[{'alias': 'korean', 'title': 'Korean'}]",3.0,"{'latitude': 47.658823, 'longitude': -122.3128628}",['delivery'],,"{'address1': '4214 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4214 University Way NE', 'Seattle, WA 98105']}",,,4083.5283650609736,korean
50,AFoaNbVotMCFu_HyR2qLuQ,seoul-zip-seattle-2,Seoul Zip,https://s3-media4.fl.yelpcdn.com/bphoto/8HiMB4SPKXxutlF_ctvpkQ/o.jpg,False,https://www.yelp.com/biz/seoul-zip-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,37.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 47.613599456224, 'longitude': -122.345159039476}",['delivery'],$,"{'address1': '2219 2nd Ave', 'address2': 'Ste B', 'address3': None, 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2219 2nd Ave', 'Ste B', 'Seattle, WA 98121']}",,,1500.1073204406816,korean
51,X5OHrTeMv4eK_fFpKBtbWA,dona-queen-donut-and-deli-seattle,Dona Queen Donut & Deli,https://s3-media2.fl.yelpcdn.com/bphoto/CuBSSK5aIWC2XbYaHNuM0Q/o.jpg,False,https://www.yelp.com/biz/dona-queen-donut-and-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,49.0,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 47.58048, 'longitude': -122.32956}",['delivery'],$,"{'address1': '2445 4th Ave S', 'address2': 'Ste 114', 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['2445 4th Ave S', 'Ste 114', 'Seattle, WA 98134']}",+12066225127,(206) 622-5127,5028.746640974902,korean
52,gOPpROjtxRN1gkep7tvG2Q,incredibowls-seattle-2,Incredibowls,https://s3-media1.fl.yelpcdn.com/bphoto/goM8f_kkZKr0wY7E0QwlHw/o.jpg,False,https://www.yelp.com/biz/incredibowls-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,42.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.61125, 'longitude': -122.33493}",[],$$,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle, WA 98101']}",+12063534394,(206) 353-4394,1883.3883969473607,korean
53,vazGZqBycQFmnnwRjtzroA,green-house-korean-restaurant-seattle,Green House Korean Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/4q8gNTh76opKeSVV3T2Jcw/o.jpg,False,https://www.yelp.com/biz/green-house-korean-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,191.0,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.65714, 'longitude': -122.31404}","['pickup', 'delivery']",$,"{'address1': '4106 Brooklyn Ave NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4106 Brooklyn Ave NE', 'Seattle, WA 98105']}",+12066322600,(206) 632-2600,3875.7975086394304,korean
54,3vnOS6FGivtHT-RYoJpDkQ,kong-tofu-house-seattle-seattle,Kong Tofu House - Seattle,https://s3-media3.fl.yelpcdn.com/bphoto/qbf8IHIVbCR1VKtpzI_xUA/o.jpg,False,https://www.yelp.com/biz/kong-tofu-house-seattle-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,111.0,"[{'alias': 'korean', 'title': 'Korean'}]",3.0,"{'latitude': 47.65847, 'longitude': -122.3124}",['delivery'],$$,"{'address1': '1414 NE 42nd St', 'address2': 'Ste 103A', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['1414 NE 42nd St', 'Ste 103A', 'Seattle, WA 98105']}",+12065456783,(206) 545-6783,4078.6975412699126,korean
55,EPjQw4KnqzuWdWalciRLsQ,teriyaki-madness-seattle,Teriyaki Madness,https://s3-media3.fl.yelpcdn.com/bphoto/h_9DTSht8KWsh9I989ww5w/o.jpg,False,https://www.yelp.com/biz/teriyaki-madness-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,61.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.66157, 'longitude': -122.33052}",[],$,"{'address1': '2320 N 45th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['2320 N 45th St', 'Seattle, WA 98103']}",+12065457810,(206) 545-7810,4043.521117519441,korean
56,M7Jv1A3y58SwBOZMKZXI1g,kyoto-teriyaki-seattle,Kyoto Teriyaki,https://s3-media2.fl.yelpcdn.com/bphoto/aAQc0w2ROWodfJRh47oFUg/o.jpg,False,https://www.yelp.com/biz/kyoto-teriyaki-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,122.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",3.0,"{'latitude': 47.61392, 'longitude': -122.32182}",['pickup'],$,"{'address1': '803 E Pike St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['803 E Pike St', 'Seattle, WA 98122']}",+12067267610,(206) 726-7610,1636.6905003574311,korean
57,HYkj542sOG32WVF0yXIm4g,bimbap-seattle,Bimbap,https://s3-media3.fl.yelpcdn.com/bphoto/kps87JopLxfLA3msnMX9Xw/o.jpg,False,https://www.yelp.com/biz/bimbap-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,4.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}]",3.0,"{'latitude': 47.6162834723451, 'longitude': -122.33999114323}",[],,"{'address1': '2121 7th Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2121 7th Ave', 'Seattle, WA 98121']}",,,1069.904158948983,korean
58,hJMEdoBoXwFjzY0-Z_QM9g,deli-seoul-seattle,Deli Seoul,https://s3-media3.fl.yelpcdn.com/bphoto/p3A_vq8AQGZsQCxhSBjP9Q/o.jpg,False,https://www.yelp.com/biz/deli-seoul-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,23.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 47.58032, 'longitude': -122.3298}",['delivery'],$,"{'address1': '2445 4th Ave S', 'address2': 'Ste 114', 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['2445 4th Ave S', 'Ste 114', 'Seattle, WA 98134']}",+12066225127,(206) 622-5127,5028.746640974902,korean
59,2lr4JRdHzgTGY06jQFjYXw,coco-ramen-and-curry-bar-izakaya-bellevue-2,Coco Ramen & Curry Bar Izakaya,https://s3-media2.fl.yelpcdn.com/bphoto/ml8-VlqdD5ZFEGCq405uIQ/o.jpg,False,https://www.yelp.com/biz/coco-ramen-and-curry-bar-izakaya-bellevue-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,341.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.615107, 'longitude': -122.198586}","['pickup', 'delivery']",$$,"{'address1': '550 106th Ave NE', 'address2': 'Ste 101', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['550 106th Ave NE', 'Ste 101', 'Bellevue, WA 98004']}",+14254293161,(425) 429-3161,10326.31453209939,korean
60,cip11dMgcvrRYdltY2jkyw,bowl-gogi-bellevue,Bowl Gogi,https://s3-media2.fl.yelpcdn.com/bphoto/FU8AmX192pShYJjMUg0j_A/o.jpg,False,https://www.yelp.com/biz/bowl-gogi-bellevue?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,69.0,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.61501, 'longitude': -122.1959}","['pickup', 'delivery']",,"{'address1': '500 108th Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['500 108th Ave NE', 'Bellevue, WA 98004']}",+14254540568,(425) 454-0568,10538.928284904685,korean
61,R7taKf1WLUFHMc6lRKiDzA,asia-ginger-teriyaki-and-roll-seattle,Asia Ginger Teriyaki & Roll,https://s3-media2.fl.yelpcdn.com/bphoto/lxq4bwJMKmsPyvU1UYTeoQ/o.jpg,False,https://www.yelp.com/biz/asia-ginger-teriyaki-and-roll-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,79.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 47.5665894, 'longitude': -122.3300476}","['pickup', 'delivery']",$,"{'address1': '4119 4th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['4119 4th Ave S', 'Seattle, WA 98134']}",+12066822444,(206) 682-2444,6598.98835923382,korean
62,sAAqVV8z9o-DRP_sOKv4yA,university-kitchen-seattle-2,University Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/rudAcwvErDqYHONozWAQMw/o.jpg,False,https://www.yelp.com/biz/university-kitchen-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,59.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",2.5,"{'latitude': 47.6571884155273, 'longitude': -122.31290435791}",[],$,"{'address1': '4108 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4108 University Way NE', 'Seattle, WA 98105']}",+12066325688,(206) 632-5688,3916.3518197896756,korean
63,uUUXKyJ2e2IG8MHdiz0QIw,woks-teriyaki-seattle,Wok's Teriyaki,https://s3-media2.fl.yelpcdn.com/bphoto/GW6wIPFr-IFTkkhpRV6zHQ/o.jpg,False,https://www.yelp.com/biz/woks-teriyaki-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,40.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.54574, 'longitude': -122.32585}",['delivery'],$,"{'address1': '6316 6th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98108', 'country': 'US', 'state': 'WA', 'display_address': ['6316 6th Ave S', 'Seattle, WA 98108']}",+12067625030,(206) 762-5030,8888.385553375818,korean
64,eYlc_8WcvsGDGNJK_TWYAA,teriyaki-plus-seattle,Teriyaki Plus,https://s3-media2.fl.yelpcdn.com/bphoto/vhviQB1U1-tdCBVHX2TSyQ/o.jpg,False,https://www.yelp.com/biz/teriyaki-plus-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,28.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 47.5679977, 'longitude': -122.322826}",['delivery'],$,"{'address1': '4001 Airport Way S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98108', 'country': 'US', 'state': 'WA', 'display_address': ['4001 Airport Way S', 'Seattle, WA 98108']}",+12066244890,(206) 624-4890,6455.40617581286,korean
65,pNRFKUk0MB3VG3V6nSShDg,cafe-bee-seattle,Cafe Bee,https://s3-media1.fl.yelpcdn.com/bphoto/VLryf-Gb44Jfk44FSr42Og/o.jpg,False,https://www.yelp.com/biz/cafe-bee-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,53.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 47.6198921203613, 'longitude': -122.348373413086}",['delivery'],$,"{'address1': '407 Broad St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['407 Broad St', 'Seattle, WA 98109']}",+12064414184,(206) 441-4184,1144.0050350274303,korean
66,1j2ScK_4IuuP4qBiHIC6_g,rainier-teriyaki-seattle,Rainier Teriyaki,https://s3-media2.fl.yelpcdn.com/bphoto/qpxPruU8Axmp7I2G4P2W7g/o.jpg,False,https://www.yelp.com/biz/rainier-teriyaki-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,63.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.57325, 'longitude': -122.29373}",['delivery'],$,"{'address1': '3330 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['3330 Rainier Ave S', 'Seattle, WA 98144']}",+12067257783,(206) 725-7783,6589.659172519711,korean
67,KZv8i4gOeAWbnNmjWfLqAg,taste-of-asia-seattle-2,Taste of Asia,https://s3-media1.fl.yelpcdn.com/bphoto/ZmjLh7OfRnnmB3xJ070JBQ/o.jpg,False,https://www.yelp.com/biz/taste-of-asia-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,17.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.6102714538574, 'longitude': -122.337501525879}",['delivery'],$,"{'address1': '1501 4th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1501 4th Ave', 'Seattle, WA 98101']}",+12066821888,(206) 682-1888,1693.6167670407679,korean
68,DyYilahzuIun2WYCAOKOWA,asian-express-seattle,Asian Express,https://s3-media2.fl.yelpcdn.com/bphoto/FT4PJDtjvovpRKKGL3msUw/o.jpg,False,https://www.yelp.com/biz/asian-express-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,18.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'korean', 'title': 'Korean'}]",3.0,"{'latitude': 47.60452, 'longitude': -122.3306335}",[],$,"{'address1': '701 5th Ave', 'address2': 'Ste 115', 'address3': 'Columbia Center', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['701 5th Ave', 'Ste 115', 'Columbia Center', 'Seattle, WA 98104']}",+12062339461,(206) 233-9461,2352.4406375409544,korean
69,HkQtfDg5qS7QcliviwJv2Q,anns-korean-bbq-and-teriyaki-seattle-4,Ann's Korean BBQ & Teriyaki,https://s3-media4.fl.yelpcdn.com/bphoto/lB2-DxrWh8qomgNB4e0wYQ/o.jpg,False,https://www.yelp.com/biz/anns-korean-bbq-and-teriyaki-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,24.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 47.66884, 'longitude': -122.38712}","['pickup', 'delivery']",,"{'address1': '2246 NW Market St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['2246 NW Market St', 'Seattle, WA 98107']}",+12067895838,(206) 789-5838,6181.391356748227,korean
70,bqnP2DSZreWp9xs7GzYs5A,mustard-seed-cafe-seattle,Mustard Seed Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/FokeZfwWvowNznRnCjAaBA/o.jpg,False,https://www.yelp.com/biz/mustard-seed-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,56.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.60842, 'longitude': -122.33305}","['pickup', 'delivery']",$,"{'address1': '1200 5th Ave', 'address2': 'Ste 2', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1200 5th Ave', 'Ste 2', 'Seattle, WA 98101']}",+12066232259,(206) 623-2259,1913.08819296008,korean
71,wZfXb_fHOE-K96dO7qPT4Q,union-deli-la-puget-sound-plaza-building-seattle,Union Deli La Puget Sound Plaza Building,https://s3-media1.fl.yelpcdn.com/bphoto/RzC0neJ4h5qjLHw4HODpcw/o.jpg,False,https://www.yelp.com/biz/union-deli-la-puget-sound-plaza-building-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,6.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'delis', 'title': 'Delis'}]",3.5,"{'latitude': 47.60866, 'longitude': -122.33576}",[],$,"{'address1': '1325 4th Ave', 'address2': 'Ste 411', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1325 4th Ave', 'Ste 411', 'Seattle, WA 98101']}",+12066226578,(206) 622-6578,1853.0773598548499,korean
72,dTcY1ey0p6_tFFFv3Dohrg,teriyaki-madness-kirkland,Teriyaki Madness,https://s3-media1.fl.yelpcdn.com/bphoto/gL-6mgfLtbbdw1RJ069hSA/o.jpg,False,https://www.yelp.com/biz/teriyaki-madness-kirkland?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,138.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 47.666923, 'longitude': -122.198305}",[],$,"{'address1': '10600 NE 68th St', 'address2': 'Ste B', 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['10600 NE 68th St', 'Ste B', 'Kirkland, WA 98033']}",+14258276377,(425) 827-6377,11266.956581193544,korean
0,nTR86uByVEaC1s7w1KIlDw,bamboo-garden-vegetarian-cuisine-seattle,Bamboo Garden Vegetarian Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/a_5UH_SyccQH9qC1-XCYSw/o.jpg,False,https://www.yelp.com/biz/bamboo-garden-vegetarian-cuisine-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,505.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'kosher', 'title': 'Kosher'}]",3.5,"{'latitude': 47.62559, 'longitude': -122.34941}",['delivery'],$$,"{'address1': '364 Roy St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['364 Roy St', 'Seattle, WA 98109']}",+12062826616,(206) 282-6616,1044.587098965122,kosher
1,ViBnHmK8LJwO3qaEb7cZKQ,island-crust-café-mercer-island-3,Island Crust Café,https://s3-media2.fl.yelpcdn.com/bphoto/nXFe3mfg877i3z7mfnu8Lg/o.jpg,False,https://www.yelp.com/biz/island-crust-caf%C3%A9-mercer-island-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,71.0,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'halal', 'title': 'Halal'}]",3.0,"{'latitude': 47.58864, 'longitude': -122.2386}",['delivery'],$$,"{'address1': '7525 SE 24th St', 'address2': 'Ste 100', 'address3': '', 'city': 'Mercer Island', 'zip_code': '98040', 'country': 'US', 'state': 'WA', 'display_address': ['7525 SE 24th St', 'Ste 100', 'Mercer Island, WA 98040']}",+12062327878,(206) 232-7878,8329.215261218862,kosher
